X,Y,ID,AGENCY_NAM,PROGRAM_TY,AGENCY_TEL,CBO_SERVIC,SP_EIN,CBO_SP_TEL,SCHOOL_ID,SITE_NAME,SITE_BUILD,SITE_STREE,SITE_BOROU,SITE_ZIP,SETTING,ESTIMATED_,SUMMER,SCHOOL_YEA,WEEKENDS,EVENINGS,ELEMENTARY,MIDDLE_SCH,HIGH_SCHOO,WEEKLY_HOU,ENROLLMENT,ACADEMICS,SPORTS_PHY,ARTS_CULTU,NAME,ADDRESS1,ADDRESS2,XCOORD,YCOORD
-73.936087002858159,40.66393533948883,DOE_DYCD453,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,17K221,PS 221,791,Empire Blvd.,Brooklyn,11213.00000000000,School,40.00000000000,No,Yes,No,No,Yes,No,No,Full-time,40,yes,yes,yes,Virtual Y - YMCA of Greater NY,791 Empire Blvd.,"Brooklyn, NY 11213",-73.936087,40.663935
-73.927978748860681,40.694404514739908,DOE_DYCD466,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,32K274,PS 274,800,Bushwick Avenue,Brooklyn,11221.00000000000,School,40.00000000000,No,Yes,No,No,Yes,No,No,Full-time,40,yes,yes,yes,Virtual Y - YMCA of Greater NY,800 Bushwick Avenue,"Brooklyn, NY 11221",-73.927979,40.694405
-73.922892202581949,40.685320941981928,DOE_DYCD450,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,16K005,PS 5,820,Hancock Street,Brooklyn,11233.00000000000,School,40.00000000000,No,Yes,No,No,Yes,No,No,Full-time,40,yes,yes,yes,Virtual Y - YMCA of Greater NY,820 Hancock Street,"Brooklyn, NY 11233",-73.922892,40.685321
-73.744094196084745,40.599892359840965,DOE_DYCD494,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,27Q197,PS 197,825,Hicksville Road,Queens,11691.00000000000,School,120.00000000000,No,Yes,No,No,Yes,No,No,Full-time,120,yes,yes,yes,Virtual Y - YMCA of Greater NY,825 Hicksville Road,"Queens, NY 11691",-73.744094,40.599892
-73.92022910257819,40.67840552407462,DOE_DYCD451,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,16K028,PS 28,1001,Herkimer Street,Brooklyn,11233.00000000000,School,50.00000000000,No,Yes,No,No,Yes,No,No,Full-time,50,yes,yes,yes,Virtual Y - YMCA of Greater NY,1001 Herkimer Street,"Brooklyn, NY 11233",-73.920229,40.678406
-74.137825022618827,40.602863944648206,DOE_DYCD508,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,31R054,PS 54,1060,Willowbrook Road,Staten Island,10314.00000000000,School,50.00000000000,No,Yes,No,No,Yes,No,No,Full-time,50,yes,yes,yes,Virtual Y - YMCA of Greater NY,1060 Willowbrook Road,"Staten Island, NY 10314",-74.137825,40.602864
-73.886845145115046,40.81402368950301,DOE_DYCD430,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,08X048,PS 48,1290,Spofford Avenue,Bronx,10474.00000000000,School,60.00000000000,No,Yes,No,No,Yes,No,No,Full-time,60,yes,yes,yes,Virtual Y - YMCA of Greater NY,1290 Spofford Avenue,"Bronx, NY 10474",-73.886845,40.814024
-73.894554025799323,40.831549826570999,DOE_DYCD438,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,12X134,PS 134,1330,Bristow Street,Bronx,10473.00000000000,School,50.00000000000,No,Yes,No,No,Yes,No,No,Full-time,50,yes,yes,yes,Virtual Y - YMCA of Greater NY,1330 Bristow Street,"Bronx, NY 10459",-73.894554,40.831550
-73.897677656529069,40.634938497762022,DOE_DYCD455,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,18K115,PS 115,1500,East 92 Street,Brooklyn,11236.00000000000,School,50.00000000000,No,Yes,No,No,Yes,No,No,Full-time,50,yes,yes,yes,Virtual Y - YMCA of Greater NY,1500 East 92 Street,"Brooklyn, NY 11236",-73.897678,40.634938
-73.876984049626614,40.822038275632757,DOE_DYCD432,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,08X093,PS 93,1535,Story Avenue,Bronx,10473.00000000000,School,40.00000000000,No,Yes,No,No,Yes,No,No,Full-time,40,yes,yes,yes,Virtual Y - YMCA of Greater NY,1535 Story Avenue,"Bronx, NY 10473",-73.876984,40.822038
-73.89795194372735,40.841748055994685,DOE_DYCD434,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,09X004,PS 4,1701,Fulton Avenue,Bronx,10457.00000000000,School,60.00000000000,No,Yes,No,No,Yes,No,No,Full-time,60,yes,yes,yes,Virtual Y - YMCA of Greater NY,1701 Fulton Avenue,"Bronx, NY 10457",-73.897952,40.841748
-74.151053869484272,40.625052734321436,DOE_DYCD505,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,31R022,PS 22,1860,Forest Avenue,Staten Island,10303.00000000000,School,325.00000000000,No,Yes,No,No,Yes,No,No,Full-time,325,yes,yes,yes,Virtual Y - YMCA of Greater NY,1860 Forest Avenue,"Staten Island, NY 10303",-74.151054,40.625053
-74.001672759943119,40.603051974813454,DOE_DYCD460,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,21K200,PS 200,1940,Benson Avenue,Brooklyn,11214.00000000000,School,50.00000000000,No,Yes,No,No,Yes,No,No,Full-time,50,yes,yes,yes,Virtual Y - YMCA of Greater NY,1940 Benson Avenue,"Brooklyn, NY 11214",-74.001673,40.603052
-73.954268401426901,40.632589021072462,DOE_DYCD457,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,22K152,PS 152,2310,Glenwood Road,Brooklyn,11210.00000000000,School,40.00000000000,No,Yes,No,No,Yes,No,No,Full-time,40,yes,yes,yes,Virtual Y - YMCA of Greater NY,2310 Glenwood Road,"Brooklyn, NY 11210",-73.954268,40.632589
-73.95027037761075,40.621841691039727,DOE_DYCD459,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,22K193,PS 193,2515,Avenue L,Brooklyn,11210.00000000000,School,40.00000000000,No,Yes,No,No,Yes,No,No,Full-time,40,yes,yes,yes,Virtual Y - YMCA of Greater NY,2515 Avenue L,"Brooklyn, NY 11210",-73.950270,40.621842
-73.982023914524703,40.63484343937391,DOE_DYCD461,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,20K223,IS 223,4200,16th Avenue,Brooklyn,11204.00000000000,School,200.00000000000,No,Yes,No,No,Yes,No,No,Full-time,200,yes,yes,yes,Virtual Y - YMCA of Greater NY,4200 16th Avenue,"Brooklyn, NY 11204",-73.982024,40.634843
-74.001839993065047,40.645908556470822,DOE_DYCD449,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,15K169,PS 169,4305,7th Avenue,Brooklyn,11232.00000000000,School,50.00000000000,No,Yes,No,No,Yes,No,No,Full-time,50,yes,yes,yes,Virtual Y - YMCA of Greater NY,4305 7th Avenue,"Brooklyn, NY 11232",-74.001840,40.645909
-74.008635762971792,40.643690121404518,DOE_DYCD448,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,15K094,PS 94,5010,6th Avenue,Brooklyn,11220.00000000000,School,70.00000000000,No,Yes,No,No,Yes,No,No,Full-time,70,yes,yes,yes,Virtual Y - YMCA of Greater NY,5010 6th Avenue,"Brooklyn, NY 11220",-74.008636,40.643690
-73.987096247090463,40.614927041326638,DOE_DYCD463,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,20K205,PS 205,6701,20 Avenue,Brooklyn,11204.00000000000,School,300.00000000000,No,Yes,No,No,Yes,No,No,Full-time,300,yes,yes,yes,Virtual Y - YMCA of Greater NY,6701 20 Avenue,"Brooklyn, NY 11204",-73.987096,40.614927
-73.757011308048888,40.685911924680795,DOE_DYCD496,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,29Q015,PS 15,121-15,Lucas Street,Queens,11413.00000000000,School,40.00000000000,No,Yes,No,No,Yes,No,No,Full-time,40,yes,yes,yes,Virtual Y - YMCA of Greater NY,121-15 Lucas Street,"Queens, NY 11413",-73.757011,40.685912
-73.842952710852927,40.778340674708915,DOE_DYCD487,DOE,Virtual Y,212-374-5472,YMCA of Greater New York,131624228,212-630-9729,25Q029,PS 29,125-10,23rd Avenue,Queens,11356.00000000000,School,50.00000000000,No,Yes,No,No,Yes,No,No,Full-time,50,yes,yes,yes,Virtual Y - YMCA of Greater NY,125-10 23rd Avenue,"Queens, NY 11356",-73.842953,40.778341
-73.959855453599985,40.676911103978256,DYCD203,DYCD,OST,800-246-4646,Friends of Crown Heights Educational Center,,718-638-8686,17K022,PS 22,443,St. Marks Avenue,Brooklyn,11238.00000000000,school,0.00000000000,yes,yes,unknown,unknown,yes,no,no,Full-time,0,yes,yes,yes,OST - Friends of Crown Heights Educational Center,443 St. Marks Avenue,"Brooklyn, NY 11238",-73.959855,40.676911
-73.936087002858159,40.66393533948883,DYCD204,DYCD,OST,800-246-4646,Friends of Crown Heights Educational Center,,718-638-8686,17K221,Touissant L'Ouverture School,791,Empire Boulevard,Brooklyn,11213.00000000000,school,0.00000000000,yes,yes,unknown,unknown,yes,no,no,Full-time,0,yes,yes,yes,OST - Friends of Crown Heights Educational Center,791 Empire Boulevard,"Brooklyn, NY 11213",-73.936087,40.663935
-73.936815741231271,40.751633929473769,DYCD206,DYCD,OST,800-246-4646,"Global Kids, Inc.",,212-226-0130,30Q555,Academy of American Studies HS,28-01,41st Avenue,Queens,11101.00000000000,school,0.00000000000,no,yes,unknown,unknown,no,no,yes,Part-time,0,no,no,no,OST - Global Kids,28-01 41st Avenue,"Queens, NY 11101",-73.936816,40.751634
-73.898509259834142,40.640433423013747,DYCD207,DYCD,OST,800-246-4646,"Global Kids, Inc.",,212-226-0130,18K500,Canarsie High School,1600,Rockaway Parkway,Brooklyn,11236.00000000000,school,0.00000000000,no,yes,unknown,unknown,no,no,yes,Part-time,0,no,no,no,OST - Global Kids,1600 Rockaway Parkway,"Brooklyn, NY 11236",-73.898509,40.640433
-73.943082391361727,40.659218115640975,DYCD208,DYCD,OST,800-246-4646,"Global Kids, Inc.",,212-226-0130,17K546,High School for Public Service,600,Kingston Avenue,Brooklyn,11203.00000000000,school,0.00000000000,no,yes,unknown,unknown,no,no,yes,Part-time,0,no,no,no,OST - Global Kids,600 Kingston Avenue,"Brooklyn, NY 11203",-73.943082,40.659218
-73.935145771002794,40.743867084480421,DYCD209,DYCD,OST,800-246-4646,"Global Kids, Inc.",,212-226-0130,30Q530,International High School,31-10,Thompson Avenue,Queens,11101.00000000000,school,0.00000000000,no,yes,unknown,unknown,no,no,yes,Part-time,0,no,no,no,OST - Global Kids,31-10 Thompson Avenue,"Queens, NY 11101",-73.935146,40.743867
-73.986130066768496,40.593676632687909,DYCD210,DYCD,OST,800-246-4646,"Global Kids, Inc.",,212-226-0130,21K400,Lafayette High School,2630,Benson Avenue,Brooklyn,11214.00000000000,school,0.00000000000,no,yes,unknown,unknown,no,no,yes,Part-time,0,no,no,no,OST - Global Kids,2630 Benson Avenue,"Brooklyn, NY 11214",-73.986130,40.593677
-73.933106226754347,40.765595126338084,DYCD211,DYCD,OST,800-246-4646,"Global Kids, Inc.",,212-226-0130,30Q450,Long Island City HS,14-30,Broadway,Queens,11106.00000000000,school,0.00000000000,no,yes,unknown,unknown,no,no,yes,Part-time,0,no,no,no,OST - Global Kids,14-30 Broadway,"Queens, NY 11106",-73.933106,40.765595
-73.961235030647572,40.669925945277825,DYCD212,DYCD,OST,800-246-4646,"Global Kids, Inc.",,212-226-0130,17K528,High School for Global Citizenship,883,Classon Avenue,Brooklyn,11225.00000000000,school,0.00000000000,no,yes,unknown,unknown,no,no,yes,Part-time,0,no,no,no,OST - Global Kids,883 Classon Avenue,"Brooklyn, NY 11225",-73.961235,40.669926
-74.005318061515922,40.654178652656732,DYCD370,DYCD,OST,800-246-4646,St. Francis Xavier Parish,,718-857-4046,75K371,Special Education School,355,37th Street,Brooklyn,11232.00000000000,school,0.00000000000,no,yes,unknown,unknown,no,no,yes,Part-time,0,no,no,no,OST - St. Francis Xavier Parish,355 37th Street,"Brooklyn, NY 11232",-74.005318,40.654179
-73.993859975221369,40.594551574257366,DYCD379,DYCD,OST,800-246-4646,St. Rosalia-Regina Pacis Neighborhood Improvement,,718-236-5266,21K281,Joseph B. Cavallaro School,8787,24th Avenue,Brooklyn,11214.00000000000,school,0.00000000000,no,yes,unknown,unknown,no,yes,no,Full-time,0,yes,yes,yes,OST - St. Rosalia-Regina Pacis Neighborhood Improvement,8787 24th Avenue,"Brooklyn, NY 11214",-73.993860,40.594552
-73.995533686288496,40.621829798711886,DYCD380,DYCD,OST,800-246-4646,St. Rosalia-Regina Pacis Neighborhood Improvement,,718-236-5266,20K227,Edward B. Shallow School,6500,16th Avenue,Brooklyn,11204.00000000000,school,0.00000000000,no,yes,unknown,unknown,no,yes,no,Full-time,0,yes,yes,yes,OST - St. Rosalia-Regina Pacis Neighborhood Improvement,6500 16th Avenue,"Brooklyn, NY 11204",-73.995534,40.621830
-73.994561514047163,40.611088764192957,DYCD381,DYCD,OST,800-246-4646,St. Rosalia-Regina Pacis Neighborhood Improvement,,718-236-5266,20K186,Dr. Irving A. Gladstone Elementary School,7601,19th Avenue,Brooklyn,11214.00000000000,school,0.00000000000,no,yes,unknown,unknown,yes,no,no,Full-time,0,yes,yes,yes,OST - St. Rosalia-Regina Pacis Neighborhood Improvement,7601 19th Avenue,"Brooklyn, NY 11214",-73.994562,40.611089
-74.013313343571411,40.610589287014044,DYCD382,DYCD,OST,800-246-4646,St. Rosalia-Regina Pacis Neighborhood Improvement,,718-236-5266,20K229,Dyker Elementary School,1400,Benson Avenue,Brooklyn,11228.00000000000,school,0.00000000000,yes,yes,unknown,unknown,yes,no,no,Full-time,0,yes,yes,yes,OST - St. Rosalia-Regina Pacis Neighborhood Improvement,1400 Benson Avenue,"Brooklyn, NY 11228",-74.013313,40.610589
-73.880749629935295,40.881487134663097,DOE_DYCD532,DYCD,WIA InSchool Youth,718-882-4000,Mosholu-Montefiore Community Center,133622107,718-882-4000,,Mosholu-Montefiore Comm. Ctr.,3450,Dekalb Avenue,Bronx,10467.00000000000,CBO,83.00000000000,Yes,Yes,No,No,No,No,Yes,Full-time,83,Yes,Yes,Yes,WIA InSchool Youth - Mosholu-Montefiore Comm. Center,3450 Dekalb Avenue,"Bronx, NY 10467",-73.880750,40.881487
-73.917649746470687,40.633697710947061,DYCD213,DYCD,OST,800-246-4646,"Global Kids, Inc.",,212-226-0130,18K515,South Shore HS,6565,Flatlands Avenue,Brooklyn,11236.00000000000,school,0.00000000000,no,yes,unknown,unknown,no,no,yes,Part-time,0,no,no,no,OST - Global Kids,6565 Flatlands Avenue,"Brooklyn, NY 11236",-73.917650,40.633698
-74.13452957290832,40.634688329482877,DYCD644,DYCD,OST,800-246-4646,"Catholic Charities Community Service, Archdiocese of N Y",,(718) 448-4949,,Catholic Youth Organization of the Archdiocese,120,Anderson Avenue,Staten Island,10302.00000000000,center,20.00000000000,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,20,yes,yes,yes,"OST - Catholic Charities Comm. Service, Archdiocese of NY",120 Anderson Avenue,"Staten Island, NY 10302",-74.134530,40.634688
-73.910767336491105,40.757579156217325,DYCD214,DYCD,OST,800-246-4646,"Global Kids, Inc.",,212-226-0130,30Q445,William C. Bryant HS,48-10,31st Avenue,Queens,11103.00000000000,school,0.00000000000,no,yes,unknown,unknown,no,no,yes,Part-time,0,no,no,no,OST - Global Kids,48-10 31st Avenue,"Queens, NY 11103",-73.910767,40.757579
-73.986887247669316,40.73510962551876,DYCD394,DYCD,OST,800-246-4646,Union Square Partnership,,212-460-8418,02M460,Washington Irving High School,40,Irving Place,Manhattan,10003.00000000000,school,0.00000000000,no,yes,unknown,unknown,no,no,yes,Part-time,0,no,no,no,OST - Union Square Partnership,40 Irving Place,"Manhattan, NY 10003",-73.986887,40.735110
-73.920561261781572,40.813278103505574,DYCD421,DYCD,OST,800-246-4646,"Young Athletes, Inc.",,212-591-0636,07X223,MS 223,360,East 145th Street,Bronx,10454.00000000000,school,0.00000000000,no,yes,unknown,unknown,no,yes,no,Full-time,0,yes,yes,yes,OST - Young Athletes,360 East 145th Street,"Bronx, NY 10454",-73.920561,40.813278
-74.001630391573357,40.711255670136126,DYCD422,DYCD,OST,800-246-4646,YWCA of the City of New York (Main Branch),,212-755-4500,02M520,Murry Bergtraum School,411,Pearl Street,Manhattan,10038.00000000000,school,0.00000000000,no,yes,unknown,unknown,no,no,yes,Part-time,0,no,no,no,OST - YWCA of the City of NY,411 Pearl Street,"Manhattan, NY 10038",-74.001630,40.711256
-73.886755685628543,40.664901154060509,DYCD68,DYCD,OST,800-246-4646,"United Community Day Care Center, Inc",,718-385-1201,,United Comm. Day Care Ctr.,613,New Lots Avenue,Brooklyn,11207.00000000000,center,0.00000000000,yes,yes,unknown,unknown,yes,no,no,Full-time,0,yes,yes,yes,OST - United Comm. Day Care Center,613 New Lots Avenue,"Brooklyn, NY 11207",-73.886756,40.664901
-73.929539199546994,40.860212746098071,DYCD75,DYCD,OST,800-246-4646,YM-YWHA of Washington Heights Inwood,,212-569-5271,,YM-YWHA of Washington Heights Inwood,54,Nagle Avenue,Manhattan,10040.00000000000,center,0.00000000000,no,yes,unknown,unknown,yes,yes,yes,Part-time,0,yes,yes,yes,OST - YM-YWHA of Washington Heights Inwood,54 Nagle Avenue,"Manhattan, NY 10040",-73.929539,40.860213
-73.842858111708935,40.884429822546274,DYCD78,DYCD,OST,800-246-4646,Baychester Youth Council,,718-325-9484,,Baychester Comm. Ctr.,1220,East 229th Street,Bronx,10466.00000000000,NYCHA,0.00000000000,yes,yes,unknown,unknown,no,yes,Yes,Full-time/Part-time,0,yes,yes,yes,OST - Baychester Youth Council,1220 East 229th Street,"Bronx, NY 10466",-73.842858,40.884430
-73.882756292200639,40.567569461149603,DYCD101,DYCD,OST,800-246-4646,"Rockaway Artist Alliance, Inc.",,718-474-0861,,Gateway National Recreation Area,,State Road and Beach 169th Street (entrance to Ft. Tilden),Queens,11695.00000000000,Parks,0.00000000000,no,yes,unknown,unknown,yes,yes,yes,Part-time,0,yes,yes,yes,OST - Rockaway Artist Alliance,State Rd &  Beach 169th St (entrance to Ft Tilden),"Queens, NY 11694",-73.882756,40.567569
-73.947587260323871,40.786292602795172,DYCD85,DYCD,OST,800-246-4646,Union Settlement Association,,212-828-6000,,Washington Houses Comm. Ctr.,1775,3rd Avenue,Manhattan,10029.00000000000,NYCHA,0.00000000000,no,yes,unknown,unknown,yes,no,no,Full-time,0,yes,yes,yes,OST - Union Settlement Association,1775 3rd Avenue,"Manhattan, NY 10029",-73.947587,40.786293
-74.016530554410835,40.606996782861174,DYCD86,DYCD,OST,800-246-4646,"68th Precinct Youth Council, Inc.",,718-680-6179,,Ben Vitale Field,,Bay 8th Street & 14th Avenue,Brooklyn,11209.00000000000,Parks,0.00000000000,no,yes,unknown,unknown,no,no,yes,Part-time,0,no,no,no,OST - 68th Precinct Youth Council,Bay 8th Street & 14th Avenue,"Brooklyn, NY 11209",-74.016531,40.606997
-73.913954873619431,40.887976944085281,DYCD315,DYCD,OST,800-246-4646,"Riverdale Community Center, Inc.",,718-796-4724,10X141,Riverdale Comm. Ctr.,660,West 237th Street,Bronx,10463.00000000000,school,0.00000000000,no,yes,unknown,unknown,no,yes,yes,Full-time/Part-time,0,yes,yes,yes,OST - Riverdale Comm. Center,660 West 237th Street,"Bronx, NY 10463",-73.913955,40.887977
-73.795407514571778,40.678610603903586,DYCD317,DYCD,OST,800-246-4646,"Safe Space NYC, Inc.",,212-226-3536,27Q123,PS 123,145-01,119th Avenue,Queens,11436.00000000000,school,0.00000000000,yes,yes,unknown,unknown,yes,no,no,Full-time,0,yes,yes,yes,OST - Safe Space NYC,145-01 119th Avenue,"Queens, NY 11436",-73.795408,40.678611
-73.758413614354112,40.599724017408931,DYCD318,DYCD,OST,800-246-4646,"Safe Space NYC, Inc.",,212-226-3536,27Q215,Lucretia Mott ES,535,Briar Place,Queens,11691.00000000000,school,0.00000000000,yes,yes,unknown,unknown,yes,no,no,Full-time,0,yes,yes,yes,OST - Safe Space NYC,535 Briar Place,"Queens, NY 11691",-73.758414,40.599724
-73.893086383322427,40.66786320660578,DYCD474,DYCD,OST,800-246-4646,"Groundwork Inc,",,718-346-2200,,Groundwork,692,Blake Avenue,Brooklyn,11207.00000000000,center,40.00000000000,no,yes,unknown,unknown,no,no,yes,Part-time,40,no,no,no,"OST - Groundwork Inc,",692 Blake Avenue,"Brooklyn, NY 11207",-73.893086,40.667863
-73.941019454710442,40.842012222167007,DYCD475,DYCD,OST,800-246-4646,"Growth and Development Services, Inc",,212-740-7040,,Growth and Dev. Services,216,Ft. Washington Avenue,Manhattan,10032.00000000000,center,0.00000000000,no,yes,unknown,unknown,no,no,yes,Part-time,0,no,no,no,OST - Growth and Dev. Services,216 Ft. Washington Avenue,"Manhattan, NY 10032",-73.941019,40.842012
-73.948939513516464,40.808740402805299,DYCD478,DYCD,OST,800-246-4646,"Harlem Educational Activities Fund, Inc.",,212-663-9732,,Harlem Educational Activities Fund,2090,7th Avenue,Manhattan,10027.00000000000,center,0.00000000000,no,yes,unknown,unknown,no,no,yes,Part-time,0,no,no,no,OST - Harlem Educational Activities Fund,2090 7th Avenue,"Manhattan, NY 10027",-73.948940,40.808740
-73.769444984338776,40.657900628267889,DYCD481,DYCD,OST,800-246-4646,Homes for the Homeless,,212-529-5252,,Saratoga Family Inn,175-15,Rockaway Boulevard,Queens,11434.00000000000,center,0.00000000000,no,yes,unknown,unknown,yes,no,no,Full-time,0,yes,yes,yes,OST - Homes for the Homeless,175-15 Rockaway Boulevard,"Queens, NY 11434",-73.769445,40.657901
-73.964213672032272,40.678919494142512,DYCD482,DYCD,OST,800-246-4646,Hope City Empowerment Center,,718-857-5698,,Hope City Empowerment Ctr.,650-656,Washington Avenue,Brooklyn,11238.00000000000,center,0.00000000000,no,yes,unknown,unknown,no,no,yes,Part-time,0,no,no,no,OST - Hope City Empowerment Center,650-656 Washington Avenue,"Brooklyn, NY 11238",-73.964214,40.678919
